age,date_account_created,date_first_booking,gender,Language_EN,Language_ZH,Country_US,Country_EUR,android,moweb,web,ios,Married,Children
28,9/15/2012,9/16/2012,M,1,0,1,0,1,0,1,0,1,3
26,9/15/2012,9/17/2012,F,1,0,1,0,0,1,1,0,1,2
55,9/15/2012,9/24/2012,M,1,0,1,0,0,1,1,0,1,2
23,9/15/2012,9/28/2012,F,1,0,1,0,0,1,1,0,0,1
33,9/15/2012,9/15/2012,M,1,0,1,0,1,0,1,0,1,3
31,9/15/2012,2/1/2013,F,1,0,1,0,1,0,1,0,1,1
39,9/15/2012,4/5/2013,F,1,0,1,0,1,0,1,0,1,3
34,9/15/2012,9/18/2012,F,1,0,1,0,0,1,1,0,1,3
40,9/15/2012,4/11/2013,F,1,0,0,0,1,0,1,0,1,1
31,9/15/2012,9/17/2012,F,1,0,1,0,0,1,1,0,1,1
40,9/15/2012,9/15/2012,M,1,0,1,0,0,1,1,0,1,3
39,9/15/2012,7/14/2013,M,1,0,1,0,0,1,1,0,1,3
56,9/15/2012,10/4/2012,F,1,0,0,0,0,1,1,0,0,2
45,9/15/2012,9/15/2012,F,1,0,0,1,0,1,1,0,1,1
37,9/15/2012,9/21/2012,F,1,0,1,0,1,0,1,0,1,1
28,9/15/2012,9/17/2012,F,1,0,0,0,0,1,1,0,1,1
32,9/16/2012,9/16/2012,M,1,0,1,0,1,0,1,0,1,1
34,9/16/2012,9/16/2012,F,1,0,1,0,1,0,1,0,1,1
29,9/16/2012,11/24/2012,M,1,0,1,0,1,0,0,0,0,1
38,9/16/2012,10/16/2012,F,1,0,0,0,1,0,1,0,1,2
25,9/16/2012,9/17/2012,F,1,0,1,0,1,0,1,0,1,3
34,9/16/2012,9/11/2013,F,1,0,1,0,0,1,0,1,1,3
34,9/16/2012,9/20/2012,M,1,0,1,0,1,0,1,0,1,3
33,9/16/2012,9/16/2012,F,1,0,0,0,1,0,1,0,1,1
45,9/16/2012,10/3/2012,M,0,0,1,0,0,1,1,0,1,1
27,9/16/2012,10/2/2012,M,1,0,1,0,1,0,1,0,1,1
19,9/16/2012,10/9/2012,U,1,0,1,0,1,0,1,0,0,0
36,9/16/2012,7/24/2013,M,1,0,1,0,1,0,1,0,1,1
38,9/16/2012,9/17/2012,M,1,0,0,0,1,0,1,0,0,1
35,9/16/2012,9/16/2012,F,1,0,1,0,1,0,1,0,0,2
35,9/16/2012,7/18/2013,F,1,0,0,1,0,1,1,0,1,3
34,9/16/2012,9/24/2012,F,1,0,0,0,1,0,1,0,1,1
37,9/16/2012,9/16/2012,F,1,0,1,0,0,1,1,0,0,1
56,9/16/2012,9/17/2012,M,1,0,1,0,1,0,1,0,0,1
30,9/16/2012,9/18/2012,F,1,0,0,0,1,0,1,0,1,1
55,9/16/2012,8/5/2013,M,1,0,0,1,0,1,1,0,1,1
39,9/16/2012,9/16/2012,F,1,0,0,1,1,0,1,0,1,1
29,9/16/2012,10/9/2012,F,1,0,1,0,1,0,1,0,1,1
36,9/16/2012,7/8/2013,U,1,0,1,0,1,0,1,0,0,1
44,9/16/2012,9/22/2012,M,1,0,1,0,0,1,1,0,1,1
33,9/16/2012,4/28/2013,F,1,0,0,1,0,1,1,0,1,2
30,9/16/2012,9/16/2012,M,1,0,0,1,0,1,1,0,1,3
33,9/16/2012,5/10/2013,F,1,0,1,0,1,0,1,0,1,1
62,9/16/2012,9/20/2012,F,1,0,1,0,1,0,1,0,1,1
42,9/16/2012,9/21/2012,F,1,0,1,0,0,1,1,0,0,2
27,9/16/2012,9/17/2012,F,1,0,1,0,1,0,1,0,1,1
23,9/16/2012,9/18/2012,F,1,0,1,0,0,1,1,0,0,2
40,9/16/2012,9/16/2012,M,1,0,0,1,1,0,1,0,1,3
64,9/16/2012,9/16/2012,F,1,0,0,0,0,1,1,0,1,2
35,9/16/2012,9/17/2012,M,1,0,1,0,1,0,1,0,1,1
29,9/16/2012,9/18/2012,M,1,0,1,0,0,1,1,0,0,1
61,9/16/2012,10/30/2012,M,1,0,0,0,1,0,1,0,1,2
27,9/16/2012,10/9/2012,M,1,0,0,1,0,1,1,0,1,1
40,9/16/2012,9/17/2012,M,1,0,1,0,0,1,1,0,1,1
28,9/16/2012,9/21/2012,M,1,0,1,0,0,1,1,0,0,3
31,9/16/2012,9/23/2012,M,1,0,1,0,0,1,1,0,0,2
29,9/16/2012,9/17/2012,F,1,0,1,0,0,1,1,0,1,1
59,9/17/2012,9/4/2013,F,1,0,0,1,1,0,1,0,1,1
39,9/17/2012,9/17/2012,F,1,0,0,0,0,1,1,0,1,2
34,9/17/2012,3/7/2013,F,1,0,1,0,1,0,1,0,1,2
27,9/17/2012,8/2/2013,M,1,0,1,0,1,0,1,0,1,3
36,9/17/2012,9/22/2012,F,1,0,1,0,0,1,1,0,0,1
32,9/17/2012,9/21/2012,F,1,0,1,0,0,1,1,0,1,1
53,9/17/2012,9/17/2012,F,1,0,1,0,0,1,1,0,1,1
26,9/17/2012,9/24/2012,M,1,0,1,0,1,0,1,0,1,2
33,9/17/2012,7/9/2013,M,1,0,1,0,1,0,0,1,1,1
49,9/17/2012,9/18/2012,F,1,0,1,0,0,1,1,0,1,1
27,9/17/2012,1/3/2013,F,1,0,1,0,1,0,1,0,1,1
37,9/17/2012,6/25/2013,M,1,0,0,1,0,1,1,0,0,2
30,9/17/2012,9/20/2012,M,1,0,1,0,1,0,1,0,0,3
32,9/17/2012,8/30/2013,M,1,0,0,1,0,1,1,0,1,1
34,9/17/2012,11/14/2012,M,1,0,1,0,1,0,1,0,1,1
28,9/17/2012,9/18/2012,U,1,0,1,0,0,1,1,0,1,3
28,9/17/2012,9/25/2012,F,1,0,1,0,1,0,1,0,1,2
50,9/17/2012,11/20/2012,M,1,0,1,0,1,0,1,0,1,1
36,9/17/2012,9/17/2012,M,1,0,0,0,0,1,1,0,1,3
30,9/17/2012,9/19/2012,M,1,0,0,1,0,1,1,0,1,3
25,9/17/2012,9/18/2012,F,1,0,0,1,1,0,1,0,1,1
23,9/17/2012,10/2/2012,M,0,0,1,0,0,1,1,0,1,2
23,9/17/2012,5/24/2013,F,1,0,1,0,1,0,1,0,1,1
37,9/17/2012,9/17/2012,M,1,0,1,0,1,0,1,0,1,1
46,9/17/2012,10/1/2012,M,1,0,1,0,0,1,1,0,1,1
41,9/17/2012,12/10/2012,M,1,0,1,0,0,1,1,0,1,2
34,9/17/2012,9/26/2012,M,1,0,0,0,0,1,1,0,1,1
30,9/17/2012,10/4/2012,M,1,0,1,0,0,1,1,0,1,1
37,9/17/2012,11/8/2012,M,1,0,0,0,0,1,1,0,1,3
25,9/17/2012,6/26/2013,F,0,0,1,0,0,1,1,0,1,1
42,9/17/2012,3/19/2013,F,1,0,1,0,0,1,1,0,1,1
39,9/17/2012,4/22/2013,M,1,0,0,0,0,1,1,0,1,3
30,9/17/2012,9/17/2012,M,1,0,1,0,0,1,1,0,1,1
19,9/17/2012,9/18/2012,U,1,0,1,0,1,0,0,1,0,0
46,9/17/2012,10/28/2012,M,1,0,1,0,1,0,1,0,1,1
27,9/17/2012,1/15/2013,F,1,0,1,0,0,1,1,0,1,3
32,9/17/2012,9/18/2012,M,1,0,0,0,1,0,1,0,1,1
56,9/17/2012,9/20/2012,M,1,0,0,1,1,0,1,0,1,1
29,9/17/2012,12/12/2012,F,1,0,1,0,1,0,1,0,1,1
43,9/17/2012,9/18/2012,M,1,0,1,0,0,1,1,0,0,1
28,9/17/2012,3/26/2013,F,1,0,0,0,0,1,1,0,0,1
26,9/17/2012,9/28/2012,U,1,0,1,0,1,0,1,0,1,3
79,9/17/2012,9/18/2012,U,1,0,1,0,1,0,1,0,1,1
29,9/17/2012,9/24/2012,U,1,0,1,0,1,0,1,0,0,1
32,9/17/2012,11/27/2012,F,1,0,1,0,1,0,1,0,1,1
105,9/17/2012,10/10/2012,F,1,0,1,0,1,0,1,0,1,1
43,9/17/2012,9/19/2012,M,1,0,1,0,1,0,1,0,0,3
26,9/17/2012,10/23/2012,F,1,0,1,0,1,0,1,0,1,1
50,9/17/2012,9/18/2012,F,1,0,0,1,1,0,1,0,1,1
29,9/17/2012,9/18/2012,F,1,0,1,0,0,1,1,0,1,3
29,9/18/2012,7/18/2013,M,1,0,1,0,1,0,1,0,1,1
54,9/18/2012,9/19/2012,U,1,0,1,0,1,0,1,0,1,1
34,9/18/2012,9/25/2012,F,0,0,0,0,1,0,1,0,0,1
30,9/18/2012,9/18/2012,M,1,0,1,0,1,0,1,0,1,3
34,9/18/2012,9/18/2012,M,1,0,1,0,1,0,1,0,1,2
31,9/18/2012,2/15/2013,F,1,0,1,0,0,1,1,0,0,3
31,9/18/2012,9/18/2012,M,1,0,1,0,1,0,1,0,1,1
37,9/18/2012,9/18/2012,F,1,0,1,0,1,0,1,0,1,1
43,9/18/2012,9/20/2012,F,1,0,1,0,1,0,1,0,1,1
31,9/18/2012,9/19/2012,F,1,0,0,1,0,1,1,0,0,1
27,9/18/2012,10/3/2012,F,1,0,1,0,1,0,1,0,0,1
48,9/18/2012,9/21/2012,M,1,0,1,0,0,1,1,0,1,1
32,9/18/2012,7/20/2013,F,1,0,1,0,1,0,1,0,1,1
58,9/18/2012,9/29/2012,F,1,0,1,0,0,1,1,0,0,3
45,9/18/2012,7/14/2013,M,1,0,1,0,0,1,1,0,1,1
35,9/18/2012,6/2/2013,F,1,0,0,0,1,0,1,0,1,1
44,9/18/2012,9/22/2012,F,1,0,1,0,1,0,1,0,1,2
27,9/18/2012,9/26/2012,F,1,0,1,0,0,1,1,0,0,3
25,9/18/2012,9/20/2012,U,1,0,1,0,1,0,1,0,1,1
41,9/18/2012,10/12/2012,M,1,0,0,0,0,1,1,0,1,1
38,9/18/2012,8/10/2013,F,1,0,0,1,1,0,0,0,1,1
62,9/18/2012,9/20/2012,F,1,0,0,1,1,0,1,0,1,2
42,9/18/2012,9/18/2012,M,1,0,1,0,1,0,1,0,0,1
31,9/18/2012,10/18/2012,F,1,0,0,0,1,0,1,0,1,2
40,9/18/2012,9/23/2012,M,1,0,1,0,0,1,1,0,0,1
28,9/18/2012,1/22/2013,U,1,0,1,0,1,0,1,0,1,1
55,9/18/2012,10/19/2012,F,1,0,1,0,1,0,1,0,1,1
34,9/18/2012,9/18/2012,F,1,0,1,0,1,0,1,0,1,1
30,9/18/2012,9/18/2012,M,1,0,1,0,0,1,1,0,1,1
48,9/18/2012,9/25/2012,M,1,0,1,0,1,0,1,0,1,2
36,9/18/2012,9/19/2012,F,1,0,1,0,1,0,1,0,1,1
55,9/18/2012,9/18/2012,M,1,0,1,0,0,1,1,0,1,1
48,9/18/2012,9/24/2012,M,1,0,0,0,1,0,1,0,0,1
64,9/18/2012,3/7/2013,M,1,0,1,0,1,0,1,0,1,3
32,9/18/2012,9/19/2012,F,1,0,1,0,1,0,1,0,1,1
26,9/18/2012,9/20/2012,F,1,0,1,0,0,1,1,0,1,1
30,9/18/2012,9/27/2012,F,1,0,0,0,1,0,1,0,1,1
30,9/18/2012,9/18/2012,M,1,0,1,0,1,0,1,0,1,2
30,9/18/2012,9/21/2012,M,1,0,0,0,1,0,1,0,1,3
29,9/18/2012,9/24/2012,M,1,0,1,0,1,0,0,0,1,1
38,9/18/2012,9/19/2012,M,1,0,0,0,1,0,1,0,1,3
68,9/18/2012,8/10/2013,F,1,0,1,0,1,0,0,0,1,1
44,9/18/2012,10/8/2012,M,1,0,0,0,1,0,1,0,1,1
47,9/18/2012,8/12/2013,F,1,0,0,0,1,0,1,0,1,3
18,9/18/2012,9/19/2012,U,1,0,1,0,1,0,1,0,0,0
49,9/18/2012,9/19/2012,M,1,0,1,0,0,1,1,0,1,1
34,9/18/2012,9/30/2012,F,1,0,1,0,0,1,1,0,1,1
39,9/18/2012,4/23/2013,M,1,0,1,0,1,0,1,0,1,2
32,9/18/2012,7/4/2013,M,1,0,0,1,0,1,1,0,1,1
79,9/18/2012,4/1/2013,F,1,0,0,1,1,0,1,0,0,3
23,9/18/2012,9/19/2012,F,1,0,0,1,1,0,1,0,1,1
48,9/18/2012,9/19/2012,U,1,0,1,0,1,0,1,0,0,1
33,9/18/2012,9/24/2012,U,1,0,0,0,1,0,1,0,1,1
33,9/19/2012,9/19/2012,M,1,0,0,0,0,1,1,0,1,1
32,9/19/2012,9/19/2012,F,1,0,1,0,1,0,1,0,1,2
30,9/19/2012,9/19/2012,M,1,0,0,0,1,0,1,0,1,1
35,9/19/2012,9/26/2012,M,1,0,1,0,0,1,1,0,1,1
28,9/19/2012,9/19/2012,M,1,0,0,0,0,1,1,0,1,1
33,9/19/2012,10/6/2012,F,1,0,1,0,1,0,1,0,1,1
25,9/19/2012,10/7/2012,F,1,0,0,1,1,0,1,0,1,1
35,9/19/2012,6/3/2013,F,1,0,0,0,1,0,1,0,1,1
56,9/19/2012,9/19/2012,M,1,0,1,0,1,0,1,0,1,1
33,9/19/2012,9/21/2012,F,1,0,0,1,0,1,1,0,0,3
32,9/19/2012,9/23/2012,U,1,0,1,0,1,0,1,0,1,1
33,9/19/2012,10/2/2012,F,1,0,1,0,0,1,1,0,1,1
69,9/19/2012,8/17/2013,M,1,0,1,0,1,0,1,0,0,1
65,9/19/2012,3/2/2013,M,1,0,1,0,1,0,1,0,1,1
30,9/19/2012,5/21/2013,U,1,0,1,0,1,0,1,0,1,3
26,9/19/2012,10/5/2012,M,1,0,1,0,0,1,1,0,1,2
24,9/19/2012,9/28/2012,F,1,0,1,0,1,0,1,0,1,2
31,9/19/2012,9/21/2012,F,1,0,1,0,1,0,1,0,1,1
85,9/19/2012,9/21/2012,F,1,0,0,0,0,1,1,0,1,2
34,9/19/2012,1/30/2013,U,1,0,0,1,1,0,1,0,1,3
32,9/19/2012,10/8/2012,U,1,0,1,0,1,0,1,0,1,2
45,9/19/2012,8/3/2013,F,1,0,1,0,1,0,1,0,1,1
33,9/19/2012,9/19/2012,F,1,0,0,1,1,0,1,0,1,1
26,9/19/2012,10/17/2012,F,1,0,1,0,0,1,1,0,0,2
2014,9/19/2012,9/20/2012,M,1,0,1,0,1,0,1,0,1,2
59,9/19/2012,10/27/2012,F,1,0,1,0,0,1,1,0,1,2
35,9/19/2012,9/19/2012,M,0,0,1,0,0,1,1,0,1,2
42,9/19/2012,2/13/2013,M,1,0,0,1,0,1,1,0,1,1
34,9/19/2012,9/19/2012,F,1,0,1,0,1,0,1,0,0,1
64,9/19/2012,3/30/2013,F,1,0,1,0,1,0,1,0,0,1
29,9/19/2012,9/20/2012,F,1,0,1,0,1,0,1,0,1,2
40,9/19/2012,9/21/2012,M,1,0,1,0,0,1,1,0,1,1
29,9/19/2012,10/29/2012,F,1,0,0,1,0,1,1,0,1,1
25,9/19/2012,9/21/2012,F,1,0,1,0,1,0,1,0,1,2
30,9/19/2012,9/22/2012,M,1,0,1,0,1,0,1,0,0,3
88,9/19/2012,10/28/2012,F,1,0,0,0,0,1,1,0,1,3
30,9/19/2012,9/24/2012,F,1,0,1,0,1,0,1,0,0,1
34,9/19/2012,9/19/2012,M,1,0,1,0,1,0,1,0,1,1
32,9/19/2012,9/20/2012,F,1,0,0,0,1,0,1,0,0,1
35,9/19/2012,9/25/2012,M,1,0,1,0,1,0,1,0,1,1
42,9/19/2012,5/21/2013,F,1,0,1,0,0,1,1,0,1,2
56,9/19/2012,5/16/2013,M,1,0,0,1,1,0,1,0,1,2
30,9/19/2012,9/19/2012,F,1,0,1,0,0,1,1,0,1,1
27,9/19/2012,7/11/2013,M,1,0,1,0,0,1,1,0,1,1
33,9/19/2012,9/20/2012,M,1,0,1,0,1,0,1,0,1,3
42,9/19/2012,7/31/2013,M,1,0,1,0,1,0,1,0,1,1
47,9/19/2012,9/24/2012,M,1,0,1,0,0,1,1,0,1,1
37,9/19/2012,9/20/2012,M,1,0,0,0,1,0,1,0,1,2
49,9/19/2012,9/20/2012,F,1,0,1,0,1,0,1,0,1,2
30,9/19/2012,9/20/2012,F,1,0,1,0,1,0,1,0,1,1
30,9/19/2012,9/20/2012,M,1,0,1,0,1,0,1,0,1,2
33,9/20/2012,9/22/2012,M,1,0,1,0,0,1,1,0,0,1
30,9/20/2012,9/20/2012,F,1,0,1,0,1,0,1,0,1,1
54,9/20/2012,9/29/2012,M,1,0,1,0,1,0,1,0,0,3
18,9/20/2012,9/20/2012,M,1,0,1,0,1,0,1,0,0,0
28,9/20/2012,9/22/2012,F,1,0,1,0,1,0,1,0,1,1
34,9/20/2012,9/20/2012,F,1,0,0,0,1,0,1,0,0,1
34,9/20/2012,9/20/2012,F,1,0,1,0,0,1,1,0,1,1
27,9/20/2012,9/21/2012,F,1,0,1,0,1,0,1,0,0,1
28,9/20/2012,9/20/2012,F,1,0,0,0,1,0,1,0,1,1
45,9/20/2012,9/26/2012,M,1,0,1,0,0,1,1,0,0,1
52,9/20/2012,9/26/2012,M,1,0,1,0,1,0,1,0,1,3
25,9/20/2012,9/21/2012,M,1,0,1,0,0,1,0,0,1,1
44,9/20/2012,4/4/2013,F,1,0,1,0,1,0,1,0,1,1
34,9/20/2012,9/26/2012,F,1,0,0,0,1,0,1,0,1,1
32,9/20/2012,9/20/2012,F,1,0,0,0,1,0,1,0,1,2
81,9/20/2012,10/14/2012,M,0,0,1,0,0,1,1,0,1,1
37,9/20/2012,9/23/2012,F,1,0,0,1,1,0,1,0,0,1
28,9/20/2012,10/15/2012,F,1,0,1,0,0,1,1,0,1,3
51,9/20/2012,9/20/2012,M,1,0,1,0,1,0,1,0,1,1
25,9/20/2012,9/21/2012,F,1,0,1,0,1,0,1,0,1,1
45,9/20/2012,9/21/2012,F,1,0,0,1,0,1,1,0,0,2
39,9/20/2012,9/20/2012,F,1,0,1,0,0,1,1,0,1,3
37,9/20/2012,9/20/2012,M,1,0,0,0,1,0,1,0,1,3
26,9/20/2012,9/20/2012,F,1,0,1,0,1,0,0,0,1,2
37,9/20/2012,9/21/2012,M,1,0,1,0,0,1,1,0,1,1
36,9/20/2012,9/20/2012,M,1,0,1,0,0,1,0,0,1,1
33,9/20/2012,9/20/2012,M,1,0,0,1,1,0,1,0,1,2
34,9/20/2012,9/25/2012,M,1,0,0,1,1,0,1,0,1,1
19,9/20/2012,9/20/2012,U,1,0,1,0,1,0,1,0,0,0
37,9/20/2012,10/16/2012,F,1,0,1,0,1,0,1,0,1,3
33,9/20/2012,7/7/2013,M,1,0,1,0,1,0,1,0,0,1
46,9/20/2012,9/21/2012,M,1,0,0,0,1,0,1,0,1,3
33,9/20/2012,9/21/2012,F,1,0,1,0,1,0,1,0,1,1
32,9/20/2012,3/7/2013,F,1,0,1,0,1,0,1,0,1,1
40,9/20/2012,9/21/2012,M,1,0,1,0,0,1,1,0,1,1
69,9/20/2012,9/21/2012,F,1,0,1,0,1,0,1,0,1,1
37,9/20/2012,9/20/2012,M,1,0,1,0,1,0,1,0,1,3
27,9/20/2012,11/28/2012,F,1,0,1,0,0,1,0,0,1,1
29,9/20/2012,11/4/2012,F,1,0,1,0,1,0,1,0,1,3
18,9/20/2012,11/19/2012,F,1,0,0,1,1,0,1,0,0,0
31,9/20/2012,9/21/2012,M,1,0,1,0,0,1,0,1,1,3
27,9/20/2012,9/24/2012,F,1,0,1,0,1,0,1,0,1,2
32,9/20/2012,9/25/2012,F,1,0,0,1,1,0,1,0,1,3
29,9/20/2012,9/21/2012,F,1,0,1,0,0,1,1,0,1,1
28,9/20/2012,6/21/2013,F,0,0,1,0,1,0,1,0,1,3
34,9/20/2012,9/20/2012,M,1,0,1,0,0,1,1,0,0,1
46,9/20/2012,9/21/2012,M,1,0,1,0,1,0,1,0,0,1
24,9/20/2012,10/2/2012,M,1,0,0,1,1,0,1,0,1,1
29,9/20/2012,9/21/2012,F,1,0,1,0,1,0,1,0,1,1
30,9/20/2012,9/22/2012,F,1,0,1,0,1,0,1,0,1,1
47,9/20/2012,9/23/2012,F,1,0,1,0,1,0,1,0,1,1
34,9/20/2012,4/7/2013,F,1,0,0,1,1,0,1,0,0,3
60,9/21/2012,10/10/2012,F,1,0,1,0,1,0,1,0,1,1
31,9/21/2012,9/21/2012,M,1,0,1,0,0,1,1,0,1,2
43,9/21/2012,9/22/2012,M,1,0,0,0,0,1,1,0,1,3
25,9/21/2012,9/21/2012,F,1,0,0,0,1,0,1,0,1,1
27,9/21/2012,9/27/2012,F,1,0,1,0,1,0,1,0,1,2
27,9/21/2012,6/10/2013,F,1,0,1,0,1,0,1,0,1,2
41,9/21/2012,9/21/2012,F,1,0,0,0,0,1,1,0,1,1
31,9/21/2012,10/1/2012,F,1,0,0,1,1,0,1,0,1,3
28,9/21/2012,9/21/2012,U,1,0,1,0,1,0,1,0,0,2
27,9/21/2012,9/22/2012,U,0,0,1,0,1,0,1,0,1,2
38,9/21/2012,9/25/2012,M,1,0,1,0,0,1,1,0,1,1
27,9/21/2012,9/18/2013,M,1,0,1,0,1,0,1,0,1,1
60,9/21/2012,9/27/2012,F,1,0,1,0,1,0,1,0,1,3
37,9/21/2012,4/4/2013,M,1,0,1,0,1,0,1,0,0,3
35,9/21/2012,9/21/2012,F,1,0,1,0,1,0,1,0,1,3
29,9/21/2012,8/18/2013,U,1,0,0,0,1,0,1,0,0,1
104,9/21/2012,4/28/2013,M,1,0,0,1,0,1,1,0,0,2
36,9/21/2012,9/25/2012,U,1,0,0,1,1,0,1,0,1,1
25,9/21/2012,9/21/2012,M,1,0,1,0,0,1,1,0,0,1
27,9/21/2012,9/21/2012,F,1,0,1,0,0,1,1,0,1,1
35,9/21/2012,6/11/2013,M,1,0,1,0,1,0,1,0,1,1
25,9/21/2012,9/21/2012,F,1,0,1,0,0,1,1,0,1,2
51,9/21/2012,10/2/2012,M,1,0,1,0,1,0,1,0,1,3
25,9/21/2012,9/24/2012,F,1,0,0,0,1,0,1,0,1,1
22,9/21/2012,9/22/2012,M,1,0,1,0,1,0,1,0,1,0
31,9/21/2012,9/22/2012,M,1,0,0,1,0,1,0,0,1,3
58,9/21/2012,9/22/2012,F,1,0,1,0,1,0,1,0,1,1
28,9/21/2012,1/16/2013,M,1,0,0,0,1,0,1,0,1,2
58,9/21/2012,1/8/2013,F,1,0,0,0,0,1,1,0,1,1
33,9/21/2012,7/2/2013,F,1,0,1,0,1,0,0,0,0,1
28,9/21/2012,10/16/2012,F,1,0,1,0,1,0,1,0,1,1
40,9/21/2012,6/25/2013,F,1,0,1,0,0,1,1,0,1,1
29,9/21/2012,5/2/2013,M,1,0,1,0,0,1,1,0,1,1
37,9/21/2012,9/25/2012,U,1,0,1,0,1,0,1,0,1,3
29,9/21/2012,5/1/2013,M,1,0,1,0,0,1,1,0,1,3
36,9/21/2012,9/21/2012,M,1,0,1,0,0,1,1,0,1,1
37,9/21/2012,9/23/2012,M,1,0,1,0,1,0,1,0,1,1
45,9/21/2012,2/26/2013,M,1,0,1,0,1,0,1,0,1,1
37,9/21/2012,4/3/2013,M,1,0,1,0,0,1,1,0,1,1
34,9/21/2012,10/18/2012,F,1,0,1,0,1,0,1,0,0,1
67,9/21/2012,9/24/2012,M,1,0,1,0,1,0,1,0,1,1
29,9/21/2012,9/21/2012,F,1,0,1,0,0,1,1,0,1,2
47,9/21/2012,1/21/2013,F,1,0,1,0,0,1,1,0,1,1
27,9/21/2012,9/27/2012,U,1,0,1,0,0,1,1,0,1,1
25,9/21/2012,7/12/2013,M,1,0,1,0,1,0,1,0,1,1
31,9/21/2012,10/10/2012,F,1,0,1,0,1,0,1,0,0,2
26,9/21/2012,9/23/2012,F,1,0,1,0,1,0,1,0,1,1
30,9/21/2012,10/2/2012,M,1,0,1,0,0,1,1,0,1,2
46,9/21/2012,1/13/2013,F,1,0,1,0,1,0,1,0,1,3
51,9/21/2012,9/22/2012,F,1,0,1,0,0,1,1,0,1,2
59,9/21/2012,1/31/2013,F,1,0,1,0,1,0,1,0,1,1
30,9/21/2012,9/22/2012,M,1,0,1,0,0,1,1,0,1,2
39,9/22/2012,9/25/2012,U,1,0,0,0,1,0,1,0,1,2
29,9/22/2012,9/22/2012,M,1,0,1,0,1,0,1,0,1,1
45,9/22/2012,9/26/2012,M,1,0,1,0,0,1,0,1,1,1
24,9/22/2012,10/8/2012,U,1,0,0,0,1,0,1,0,1,3
46,9/22/2012,9/30/2012,U,1,0,1,0,1,0,1,0,1,2
29,9/22/2012,9/24/2012,F,1,0,0,1,0,1,1,0,0,2
33,9/22/2012,10/2/2012,M,1,0,1,0,1,0,1,0,1,1
62,9/22/2012,9/26/2012,M,0,0,0,0,0,1,1,0,1,2
40,9/22/2012,9/22/2012,M,1,0,1,0,1,0,1,0,1,1
53,9/22/2012,9/23/2012,M,1,0,0,0,0,1,1,0,1,1
27,9/22/2012,9/22/2012,M,0,1,1,0,1,0,1,0,1,2
37,9/22/2012,9/23/2012,M,1,0,1,0,1,0,1,0,0,3
25,9/22/2012,4/16/2013,F,1,0,0,1,1,0,1,0,1,1
47,9/22/2012,9/24/2012,U,1,0,0,1,1,0,1,0,1,1
36,9/22/2012,9/22/2012,U,1,0,0,0,1,0,1,0,0,3
37,9/22/2012,7/5/2013,M,1,0,0,0,0,1,1,0,1,1
30,9/22/2012,9/26/2012,F,1,0,1,0,0,1,1,0,0,3
33,9/22/2012,9/24/2012,M,1,0,1,0,1,0,0,1,1,1
105,9/22/2012,6/19/2013,M,1,0,0,1,1,0,1,0,1,3
19,9/22/2012,9/23/2012,U,1,0,1,0,1,0,1,0,0,0
39,9/22/2012,8/18/2013,M,1,0,1,0,1,0,1,0,1,1
62,9/22/2012,9/28/2012,U,1,0,1,0,1,0,1,0,1,1
61,9/22/2012,9/26/2012,F,1,0,1,0,1,0,1,0,1,3
55,9/22/2012,7/19/2013,M,1,0,1,0,1,0,1,0,1,1
57,9/22/2012,10/3/2012,F,1,0,1,0,1,0,1,0,0,1
33,9/23/2012,1/16/2013,M,1,0,1,0,1,0,1,0,1,1
34,9/23/2012,10/2/2012,M,1,0,1,0,1,0,1,0,1,1
52,9/23/2012,9/24/2012,M,1,0,0,0,1,0,1,0,1,3
48,9/23/2012,10/4/2012,M,1,0,1,0,0,1,1,0,1,3
32,9/23/2012,9/24/2012,F,1,0,0,1,1,0,1,0,1,3
29,9/23/2012,10/26/2012,F,1,0,1,0,1,0,1,0,0,3
35,9/23/2012,10/6/2012,F,1,0,1,0,0,1,1,0,1,1
33,9/23/2012,9/28/2012,F,1,0,1,0,1,0,1,0,1,1
39,9/23/2012,9/24/2012,M,1,0,1,0,0,1,1,0,1,3
30,9/23/2012,9/25/2012,F,1,0,1,0,1,0,1,0,0,3
78,9/23/2012,5/7/2013,M,1,0,0,1,0,1,1,0,0,1
44,9/23/2012,5/9/2013,F,1,0,1,0,1,0,1,0,1,1
28,9/23/2012,9/29/2012,F,1,0,0,1,1,0,1,0,0,3
30,9/23/2012,9/23/2012,U,1,0,0,1,1,0,1,0,1,1
25,9/23/2012,9/24/2012,M,1,0,1,0,1,0,1,0,1,1
43,9/23/2012,9/2/2013,M,1,0,1,0,0,1,1,0,0,1
30,9/23/2012,10/8/2012,F,1,0,1,0,1,0,0,0,1,1
53,9/23/2012,9/23/2012,F,1,0,1,0,1,0,1,0,1,1
105,9/23/2012,9/26/2012,M,1,0,0,0,1,0,1,0,0,3
31,9/23/2012,10/18/2012,F,1,0,0,1,1,0,1,0,1,2
39,9/23/2012,9/24/2012,F,1,0,1,0,1,0,1,0,1,1
36,9/23/2012,5/22/2013,M,1,0,1,0,1,0,1,0,1,1
39,9/23/2012,9/25/2012,M,1,0,1,0,1,0,1,0,1,1
32,9/23/2012,11/20/2012,M,1,0,1,0,1,0,1,0,0,2
56,9/23/2012,1/24/2013,M,1,0,1,0,1,0,1,0,0,2
29,9/23/2012,9/24/2012,F,1,0,1,0,0,1,1,0,1,3
